Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2022-04-13,Heritage Foods,Curd,784,50.88,39886.52,885,383,462,24.61,7.74,4.55,3.67,40.57,36664.1,31,762.99,3222.42,8.08,76.8,3.8,0.785,0.722,12.68,54.42,Summer,East,Direct,B2022045857,5
2022-04-13,Heritage Foods,Ice Cream,305,251.92,76834.84,407,223,312,129.01,42.84,15.26,8.23,195.35,84281.07,37,4773.49,-7446.22,-9.69,76.7,3.8,0.803,0.695,22.96,238.52,Summer,North,Online,B2022043049,250
2022-04-13,Heritage Foods,Milk,900,64.71,58240.38,1170,354,623,28.87,11.03,3.73,2.54,46.17,54764.24,26,750.63,3476.14,5.97,82.4,4.1,0.788,0.67,20.74,61.92,Summer,East,Wholesale,B2022045612,19
2022-04-13,Heritage Foods,Paneer,1235,428.22,528853.52,1611,282,657,175.92,73.19,42.08,24.15,315.34,518040.35,57,10027.65,10813.17,2.04,78.0,3.9,0.762,0.741,20.15,420.41,Summer,South,Retail,B2022046707,47
2022-04-14,Heritage Foods,Cheese,1064,524.16,557707.48,1212,129,264,296.53,56.02,45.63,27.2,425.38,525046.83,32,9489.02,32660.65,5.86,85.3,4.3,0.751,0.701,14.34,479.1,Summer,Central,Wholesale,B2022049337,283
2022-04-14,Heritage Foods,Curd,319,57.57,18365.68,408,209,280,30.79,6.62,5.21,3.8,46.42,19832.33,29,892.81,-1466.65,-7.99,85.0,4.2,0.771,0.906,16.09,55.07,Summer,West,Retail,B2022049904,17
2022-04-14,Heritage Foods,Ghee,998,787.81,786231.51,1182,245,394,355.86,85.33,61.57,38.84,541.6,645862.09,16,5693.78,140369.41,17.85,83.9,4.2,0.749,0.886,19.36,744.07,Summer,North,Retail,B2022049317,32
2022-04-14,Heritage Foods,Ice Cream,885,272.36,241041.02,1082,396,543,150.75,42.81,19.96,18.34,231.86,261128.83,68,10251.26,-20087.81,-8.33,84.9,4.2,0.849,0.768,16.22,247.64,Summer,East,Wholesale,B2022041063,191
2022-04-14,Heritage Foods,Lassi,530,50.07,26534.48,718,138,290,27.15,9.22,4.14,2.47,42.98,31458.49,22,597.21,-4924.02,-18.56,83.0,4.1,0.8,0.79,20.42,51.32,Summer,East,Online,B2022046226,317
2022-04-14,Heritage Foods,Milk,762,65.27,49737.33,892,180,269,29.92,12.9,4.4,3.4,50.62,45781.72,21,628.3,3955.6,7.95,85.7,4.3,0.846,0.839,19.1,69.21,Summer,East,Wholesale,B2022049434,22
2022-04-14,Heritage Foods,Paneer,302,464.66,140327.16,417,338,406,233.49,87.1,42.14,22.36,385.09,166887.4,27,6304.16,-26560.24,-18.93,79.0,4.0,0.821,0.936,21.35,455.24,Summer,North,Wholesale,B2022044000,124
2022-04-15,Heritage Foods,Curd,1030,53.79,55408.55,1176,233,344,26.32,10.6,5.23,3.53,45.68,54747.77,39,1026.44,660.77,1.19,78.1,3.9,0.804,0.786,23.4,56.54,Summer,East,Online,B2022043632,4
2022-04-15,Heritage Foods,Ghee,1024,787.01,805900.09,1363,392,693,423.19,85.32,77.59,46.75,632.85,868922.93,15,6347.88,-63022.84,-7.82,88.1,4.4,0.847,0.778,14.11,796.38,Summer,East,Wholesale,B2022042098,275
2022-04-15,Heritage Foods,Ice Cream,424,275.44,116787.29,578,57,197,151.54,45.79,25.61,14.96,237.9,141595.74,27,4091.54,-24808.45,-21.24,77.2,3.9,0.752,0.733,11.27,263.78,Summer,West,Wholesale,B2022043981,309
2022-04-15,Heritage Foods,Paneer,1641,420.7,690375.91,2216,183,755,224.32,54.42,35.14,25.38,339.26,782977.78,139,31180.42,-92601.87,-13.41,83.7,4.2,0.778,0.862,12.01,428.23,Summer,South,Online,B2022041941,303
2022-04-15,Heritage Foods,Paneer,450,481.76,216793.77,503,393,427,278.26,50.34,37.29,35.13,401.02,208391.72,24,6678.3,8402.05,3.88,80.9,4.0,0.816,0.813,11.86,522.7,Summer,South,Retail,B2022049315,212
2022-04-15,Heritage Foods,Yogurt,1011,99.67,100764.62,1238,169,389,45.43,10.93,7.67,5.22,69.25,87499.71,39,1771.74,13264.91,13.16,87.3,4.4,0.852,0.934,12.44,102.95,Summer,South,Retail,B2022049893,4
2022-04-16,Heritage Foods,Butter,406,703.54,285636.55,450,404,441,347.02,132.24,40.61,53.12,572.99,258888.74,3,1041.07,26747.81,9.36,77.1,3.9,0.824,0.876,16.75,655.13,Summer,East,Retail,B2022042708,131
2022-04-16,Heritage Foods,Butter,425,664.2,282286.08,496,282,341,330.26,109.55,43.73,39.43,522.96,260709.56,4,1321.05,21576.52,7.64,83.0,4.1,0.827,0.814,17.48,617.36,Summer,Central,Wholesale,B2022043341,351
2022-04-16,Heritage Foods,Curd,526,58.97,31018.17,690,217,375,24.64,10.64,5.66,4.68,45.62,32316.57,34,837.79,-1298.4,-4.19,83.3,4.2,0.831,0.674,19.7,53.3,Summer,West,Online,B2022046548,10
2022-04-16,Heritage Foods,Curd,1172,58.11,68107.72,1596,170,586,26.28,8.89,3.02,3.14,41.34,68126.63,82,2155.28,-18.91,-0.03,85.8,4.3,0.818,0.633,24.98,57.08,Summer,North,Direct,B2022041385,10
2022-04-16,Heritage Foods,Yogurt,428,92.56,39617.48,538,437,512,41.07,9.77,8.34,3.8,62.99,35163.29,31,1273.3,4454.19,11.24,80.2,4.0,0.837,0.931,13.52,93.64,Summer,Central,Direct,B2022041950,17
2022-04-17,Heritage Foods,Butter,502,592.65,297511.59,680,308,474,261.56,83.33,34.29,34.13,413.31,282097.56,4,1046.25,15414.03,5.18,87.9,4.4,0.755,0.726,17.32,589.6,Summer,East,Retail,B2022048692,112
2022-04-17,Heritage Foods,Curd,1081,51.95,56159.08,1339,364,613,27.95,9.56,3.4,1.69,42.6,58211.91,42,1173.78,-2052.83,-3.66,81.5,4.1,0.814,0.729,24.54,47.96,Summer,South,Retail,B2022043752,5
2022-04-17,Heritage Foods,Curd,359,59.03,21192.96,417,374,432,24.04,8.1,5.16,4.38,41.68,18054.37,28,673.21,3138.6,14.81,83.8,4.2,0.785,0.883,18.59,60.8,Summer,North,Online,B2022047170,20
2022-04-17,Heritage Foods,Curd,845,56.22,47502.89,1144,123,388,25.19,10.28,3.54,3.9,42.91,49972.03,35,881.55,-2469.13,-5.2,80.9,4.0,0.784,0.739,18.6,54.52,Summer,North,Online,B2022043716,25
2022-04-17,Heritage Foods,Curd,1108,50.26,55687.95,1381,245,474,23.83,6.49,4.16,1.83,36.32,51798.09,69,1644.1,3889.86,6.99,85.3,4.3,0.818,0.703,21.38,47.72,Summer,West,Online,B2022043839,6
2022-04-17,Heritage Foods,Ice Cream,1463,250.56,366573.94,1934,171,625,130.16,42.73,19.1,16.69,208.68,425189.9,166,21606.55,-58615.96,-15.99,83.7,4.2,0.823,0.73,22.31,250.35,Summer,West,Online,B2022041498,302
2022-04-17,Heritage Foods,Lassi,569,55.22,31419.06,792,83,271,23.71,8.5,4.37,2.17,38.75,31688.57,42,995.76,-269.5,-0.86,78.2,3.9,0.757,0.841,16.63,58.05,Summer,South,Retail,B2022043357,112
2022-04-17,Heritage Foods,Paneer,965,497.0,479602.13,1186,403,575,263.31,84.06,45.15,35.36,427.88,520892.29,51,13428.9,-41290.16,-8.61,79.0,4.0,0.851,0.889,14.32,467.49,Summer,North,Online,B2022041671,174
2022-04-18,Heritage Foods,Butter,202,681.74,137711.73,259,95,139,406.01,122.23,36.87,25.66,590.76,154225.68,3,1218.02,-16513.96,-11.99,83.6,4.2,0.773,0.8,12.33,674.52,Summer,East,Wholesale,B2022045361,205
2022-04-18,Heritage Foods,Curd,766,51.92,39772.35,947,273,446,22.2,9.3,3.05,1.89,36.43,35367.47,39,865.61,4404.87,11.08,82.6,4.1,0.782,0.733,10.78,49.14,Summer,North,Direct,B2022045890,17
2022-04-20,Heritage Foods,Ice Cream,355,248.84,88339.45,479,460,538,106.15,27.63,21.84,18.55,174.17,86507.99,29,3078.37,1831.47,2.07,85.8,4.3,0.801,0.907,21.4,253.66,Summer,East,Retail,B2022046704,158
2022-04-20,Heritage Foods,Lassi,1044,52.11,54403.69,1165,189,306,22.22,10.26,3.73,4.1,40.31,48888.69,87,1933.06,5515.0,10.14,82.0,4.1,0.792,0.608,18.95,49.4,Summer,Central,Online,B2022044440,140
2022-04-20,Heritage Foods,Paneer,751,448.39,336740.75,1002,137,372,193.11,59.02,37.77,35.34,325.23,338434.83,65,12551.83,-1694.08,-0.5,83.0,4.2,0.775,0.852,18.47,432.5,Summer,Central,Online,B2022048105,85
2022-04-21,Heritage Foods,Butter,581,683.03,396843.15,756,137,274,308.82,124.86,66.82,30.79,531.29,403199.12,5,1544.08,-6355.97,-1.6,87.0,4.4,0.845,0.724,15.12,663.21,Summer,West,Retail,B2022046731,322
2022-04-21,Heritage Foods,Butter,440,613.18,269797.95,596,373,510,291.87,75.95,42.5,28.72,439.04,263127.5,5,1459.34,6670.45,2.47,85.2,4.3,0.838,0.814,12.9,599.19,Summer,West,Retail,B2022045722,307
2022-04-21,Heritage Foods,Cheese,455,563.62,256445.95,507,321,343,260.52,99.16,33.29,25.18,418.14,216166.32,16,4168.32,40279.63,15.71,79.5,4.0,0.811,0.811,15.67,517.29,Summer,East,Online,B2022044921,121
2022-04-21,Heritage Foods,Curd,752,50.75,38164.32,905,64,190,21.95,9.67,4.08,3.77,39.47,37212.08,68,1492.72,952.25,2.5,80.8,4.0,0.845,0.757,15.01,55.7,Summer,West,Direct,B2022048549,15
2022-04-21,Heritage Foods,Ghee,1425,745.97,1063005.22,1678,100,312,442.81,95.64,73.29,46.78,658.51,1110298.63,12,5313.7,-47293.41,-4.45,85.0,4.2,0.776,0.917,14.73,759.77,Summer,Central,Wholesale,B2022048434,212
2022-04-21,Heritage Foods,Milk,146,62.98,9195.03,165,202,177,35.88,7.1,5.62,2.75,51.36,8545.46,2,71.77,649.57,7.06,81.9,4.1,0.752,0.801,23.17,61.71,Summer,West,Retail,B2022049147,12
2022-04-22,Heritage Foods,Ice Cream,908,238.7,216737.62,1190,327,591,140.45,44.87,15.42,9.33,210.07,266413.06,117,16432.13,-49675.44,-22.92,78.5,3.9,0.85,0.845,19.15,251.11,Summer,East,Direct,B2022041014,207
2022-04-23,Heritage Foods,Butter,328,667.85,219053.27,440,272,372,327.98,115.15,61.96,45.95,551.03,243439.17,3,983.93,-24385.9,-11.13,87.3,4.4,0.759,0.866,23.48,602.27,Summer,Central,Direct,B2022045809,151
2022-04-23,Heritage Foods,Ghee,1294,730.03,944661.59,1759,372,829,412.85,136.41,59.86,43.89,653.01,1154428.37,14,5779.85,-209766.78,-22.21,81.4,4.1,0.76,0.764,21.28,686.74,Summer,North,Online,B2022044933,348
2022-04-23,Heritage Foods,Ice Cream,464,242.63,112580.77,510,190,233,116.37,25.83,12.74,7.92,162.86,88992.97,51,5935.03,23587.8,20.95,85.4,4.3,0.812,0.605,18.15,250.09,Summer,South,Retail,B2022049468,144
2022-04-23,Heritage Foods,Milk,827,71.51,59137.64,1143,393,675,41.3,13.15,4.38,2.55,61.38,70734.88,14,578.26,-11597.25,-19.61,84.0,4.2,0.824,0.949,11.81,74.36,Summer,Central,Direct,B2022046952,12
2022-04-23,Heritage Foods,Paneer,860,410.16,352738.61,947,65,105,220.21,57.53,40.55,20.49,338.79,328104.66,33,7267.09,24633.96,6.98,81.0,4.0,0.752,0.747,11.06,391.06,Summer,North,Direct,B2022044516,257
2022-04-24,Heritage Foods,Butter,479,613.48,293857.02,570,82,136,249.36,104.47,49.65,21.61,425.08,243294.3,4,997.43,50562.72,17.21,82.3,4.1,0.751,0.889,10.32,588.35,Summer,South,Direct,B2022048507,62
2022-04-24,Heritage Foods,Butter,242,604.36,146255.55,334,482,539,296.93,108.19,53.85,47.85,506.82,170167.93,3,890.79,-23912.38,-16.35,86.3,4.3,0.805,0.815,16.97,563.96,Summer,North,Wholesale,B2022044440,62
2022-04-24,Heritage Foods,Cheese,458,562.56,257651.15,581,176,254,283.28,101.85,54.93,22.3,462.37,272600.53,14,3965.94,-14949.38,-5.8,83.9,4.2,0.787,0.673,12.79,555.83,Summer,West,Retail,B2022043289,307
2022-04-24,Heritage Foods,Cheese,525,490.84,257692.93,585,151,187,287.94,73.24,28.9,25.87,415.96,249672.67,22,6334.74,8020.25,3.11,81.0,4.0,0.828,0.78,14.23,511.46,Summer,Central,Direct,B2022044289,321
2022-04-24,Heritage Foods,Milk,336,72.59,24391.23,440,334,411,38.71,8.24,4.18,2.87,54.01,24191.16,11,425.84,200.07,0.82,87.1,4.4,0.787,0.84,20.4,65.85,Summer,East,Direct,B2022042952,26
2022-04-24,Heritage Foods,Milk,1137,66.67,75803.93,1365,173,363,38.87,10.52,3.34,4.12,56.85,78767.28,30,1166.13,-2963.34,-3.91,78.9,3.9,0.793,0.734,10.21,72.48,Summer,West,Wholesale,B2022045650,6
2022-04-24,Heritage Foods,Yogurt,594,87.98,52260.17,682,144,192,50.65,16.44,5.38,7.01,79.47,56075.8,37,1873.95,-3815.62,-7.3,87.0,4.4,0.781,0.639,12.79,88.95,Summer,South,Retail,B2022048189,17
2022-04-25,Heritage Foods,Butter,434,669.95,290757.22,545,367,470,285.25,86.89,50.53,27.04,449.7,246228.65,4,1140.99,44528.57,15.31,80.4,4.0,0.862,0.889,12.73,699.59,Summer,Central,Wholesale,B2022044980,262
2022-04-25,Heritage Foods,Ghee,285,797.88,227396.19,348,444,470,407.56,142.25,68.4,40.27,658.48,230374.82,3,1222.67,-2978.64,-1.31,78.3,3.9,0.794,0.693,10.07,796.3,Summer,East,Wholesale,B2022046647,141
2022-04-25,Heritage Foods,Ice Cream,1775,281.7,500018.75,1973,289,458,155.52,43.31,17.3,9.85,225.97,466520.94,133,20683.9,33497.81,6.7,85.9,4.3,0.779,0.747,23.54,253.97,Summer,East,Wholesale,B2022046899,46
2022-04-25,Heritage Foods,Paneer,619,486.23,300977.83,749,412,518,235.28,49.96,44.79,14.93,344.96,268494.45,43,10117.16,32483.38,10.79,81.7,4.1,0.847,0.695,18.97,443.21,Summer,North,Wholesale,B2022046641,318
2022-04-25,Heritage Foods,Yogurt,1310,95.29,124833.5,1686,72,440,38.6,12.66,5.79,5.72,62.76,109062.98,84,3242.13,15770.52,12.63,80.7,4.0,0.859,0.847,11.89,98.13,Summer,Central,Retail,B2022046776,21
2022-04-25,Heritage Foods,Yogurt,1055,87.35,92156.11,1317,297,540,41.56,10.16,8.25,5.77,65.74,89276.16,65,2701.52,2879.95,3.13,83.8,4.2,0.809,0.837,18.97,81.83,Summer,West,Direct,B2022046986,25
2022-04-26,Heritage Foods,Ghee,1582,691.22,1093511.07,1741,128,272,341.92,110.39,44.76,32.33,529.39,925085.44,10,3419.16,168425.63,15.4,77.1,3.9,0.811,0.627,22.33,754.25,Summer,West,Wholesale,B2022042750,30
2022-04-26,Heritage Foods,Milk,183,72.27,13225.69,226,418,412,39.5,8.11,4.01,5.12,56.73,12938.82,3,118.49,286.86,2.17,82.2,4.1,0.824,0.659,23.03,66.9,Summer,North,Direct,B2022049285,7
2022-04-26,Heritage Foods,Paneer,890,469.12,417519.73,1208,416,709,267.17,73.64,34.4,32.76,407.97,506987.77,53,14160.24,-89468.04,-21.43,83.9,4.2,0.807,0.946,18.74,472.04,Summer,East,Direct,B2022047813,97
2022-04-27,Heritage Foods,Curd,353,51.38,18138.09,466,342,412,22.31,6.41,4.97,3.66,37.35,18321.91,41,914.79,-183.82,-1.01,85.9,4.3,0.76,0.807,22.81,53.36,Summer,North,Wholesale,B2022049904,26
2022-04-27,Heritage Foods,Ice Cream,1628,262.25,426936.03,1880,336,544,154.67,43.96,18.51,19.19,236.34,477261.99,213,32945.33,-50325.96,-11.79,87.7,4.4,0.801,0.735,23.1,257.46,Summer,East,Online,B2022042761,210
2022-04-27,Heritage Foods,Lassi,1387,52.87,73333.31,1658,169,438,22.93,8.06,2.81,3.19,36.99,63388.92,90,2063.97,9944.39,13.56,81.6,4.1,0.819,0.68,13.12,53.34,Summer,North,Retail,B2022045024,358
2022-04-28,Heritage Foods,Butter,498,584.52,291092.48,556,455,495,302.58,83.35,52.69,33.35,471.97,264533.03,7,2118.08,26559.45,9.12,82.5,4.1,0.831,0.735,15.57,567.11,Summer,Central,Online,B2022046337,30
2022-04-29,Heritage Foods,Milk,1222,63.9,78091.0,1443,423,606,32.81,7.16,5.07,4.2,49.24,71710.14,20,656.23,6380.85,8.17,86.6,4.3,0.792,0.879,19.98,59.57,Summer,East,Wholesale,B2022048262,11
2022-04-29,Heritage Foods,Paneer,180,451.0,81179.62,206,110,110,236.65,74.73,41.61,13.58,366.56,76695.19,5,1183.24,4484.43,5.52,78.1,3.9,0.847,0.641,18.15,417.31,Summer,North,Retail,B2022044938,283
2022-04-29,Heritage Foods,Paneer,674,433.85,292416.07,813,129,267,257.44,75.41,41.51,25.72,400.08,339680.82,56,14416.78,-47264.74,-16.16,78.6,3.9,0.809,0.916,11.18,437.0,Summer,North,Online,B2022043408,269
2022-04-29,Heritage Foods,Yogurt,126,99.61,12550.43,164,66,97,42.6,13.63,8.1,5.68,70.02,11781.39,7,298.22,769.04,6.13,81.1,4.1,0.861,0.678,14.98,97.87,Summer,West,Wholesale,B2022041368,20
2022-04-30,Heritage Foods,Cheese,541,535.57,289744.21,740,479,631,283.32,73.74,44.04,20.86,421.96,316215.32,14,3966.52,-26471.11,-9.14,84.3,4.2,0.796,0.928,12.36,492.62,Summer,North,Online,B2022046168,339
2022-04-30,Heritage Foods,Ghee,364,783.08,285039.8,468,318,399,439.94,143.07,42.98,37.38,663.38,311340.24,2,879.88,-26300.44,-9.23,86.1,4.3,0.811,0.708,11.59,725.18,Summer,North,Retail,B2022049529,34
2022-04-30,Heritage Foods,Ghee,714,784.8,560347.88,800,257,320,353.02,105.74,52.96,28.38,540.1,433494.49,4,1412.09,126853.39,22.64,82.1,4.1,0.831,0.731,23.71,731.23,Summer,West,Online,B2022047619,271
2022-04-30,Heritage Foods,Ice Cream,1152,299.08,344537.08,1425,102,342,150.61,33.83,22.26,15.59,222.3,325506.11,58,8735.38,19030.97,5.52,77.0,3.9,0.805,0.652,24.35,296.27,Summer,South,Retail,B2022047557,319
2022-04-30,Heritage Foods,Milk,406,61.39,24924.67,526,385,460,28.39,6.62,3.1,2.94,41.04,21843.61,9,255.48,3081.06,12.36,77.3,3.9,0.833,0.74,17.46,61.85,Summer,West,Retail,B2022043379,15
2022-05-01,Heritage Foods,Ghee,1200,746.35,895622.77,1360,456,570,438.55,106.68,68.01,45.97,659.21,899155.99,6,2631.28,-3533.21,-0.39,87.4,4.4,0.816,0.672,23.45,759.88,Summer,South,Retail,B2022053298,335
2022-05-01,Heritage Foods,Yogurt,639,84.91,54259.41,845,104,265,39.84,11.92,4.58,2.61,58.95,50806.06,25,995.94,3453.35,6.36,77.8,3.9,0.765,0.828,24.85,81.97,Summer,East,Wholesale,B2022058814,10
2022-05-02,Heritage Foods,Ice Cream,937,297.29,278562.33,1166,396,580,159.74,36.76,16.7,12.99,226.19,275402.12,73,11661.28,3160.21,1.13,84.8,4.2,0.823,0.819,12.04,322.47,Summer,Central,Retail,B2022051248,194
2022-05-02,Heritage Foods,Ice Cream,724,296.72,214824.0,798,488,550,167.66,57.74,20.7,12.66,258.76,220909.09,86,14419.06,-6085.1,-2.83,79.1,4.0,0.803,0.761,21.0,271.65,Summer,Central,Retail,B2022057049,257
2022-05-02,Heritage Foods,Lassi,1065,52.39,55796.15,1490,458,838,29.24,7.21,4.87,2.54,43.86,66638.7,44,1286.39,-10842.55,-19.43,81.2,4.1,0.84,0.606,24.04,48.94,Summer,West,Direct,B2022055199,322
2022-05-02,Heritage Foods,Paneer,335,471.04,157800.07,422,118,158,202.3,63.65,29.11,20.31,315.36,135914.2,14,2832.17,21885.87,13.87,82.3,4.1,0.851,0.673,24.15,449.91,Summer,South,Online,B2022056020,317
2022-05-02,Heritage Foods,Yogurt,1248,92.31,115202.31,1579,311,608,53.55,18.32,8.18,6.84,86.88,141793.63,86,4604.99,-26591.31,-23.08,86.5,4.3,0.79,0.899,16.86,89.41,Summer,North,Online,B2022051355,4
2022-05-03,Heritage Foods,Cheese,1006,533.18,536378.35,1235,119,333,242.21,55.88,47.79,23.0,368.89,460175.89,19,4601.99,76202.46,14.21,79.2,4.0,0.838,0.666,13.7,520.36,Summer,East,Wholesale,B2022056712,343
2022-05-03,Heritage Foods,Curd,624,53.27,33238.09,843,356,540,29.38,7.05,3.3,3.97,43.7,38334.82,51,1498.36,-5096.74,-15.33,80.3,4.0,0.814,0.918,23.09,58.5,Summer,North,Online,B2022056625,25
2022-05-04,Heritage Foods,Paneer,1176,482.43,567342.69,1413,115,315,279.65,89.09,39.84,31.34,439.92,636707.54,54,15100.91,-69364.86,-12.23,83.1,4.2,0.832,0.888,16.41,519.53,Summer,West,Wholesale,B2022053603,148
2022-05-05,Heritage Foods,Cheese,617,530.29,327191.26,813,200,369,272.05,89.94,38.55,17.43,417.97,343075.18,12,3264.56,-15883.92,-4.85,82.4,4.1,0.854,0.78,15.29,505.54,Summer,South,Direct,B2022059034,198
2022-05-05,Heritage Foods,Ghee,995,737.5,733814.79,1279,281,565,400.0,144.5,41.2,44.04,629.74,809036.91,9,3600.0,-75222.12,-10.25,82.3,4.1,0.862,0.727,14.49,794.31,Summer,East,Direct,B2022056370,163
2022-05-05,Heritage Foods,Ghee,880,653.4,574989.71,1117,374,570,344.98,70.65,61.37,33.74,510.76,575691.42,15,5174.75,-701.71,-0.12,80.2,4.0,0.823,0.816,21.5,652.25,Summer,West,Wholesale,B2022055272,331
2022-05-05,Heritage Foods,Milk,137,67.51,9248.74,154,52,23,36.21,12.09,3.45,2.93,54.69,8530.94,3,108.63,717.8,7.76,77.8,3.9,0.836,0.778,23.05,73.28,Summer,West,Wholesale,B2022057806,22
2022-05-05,Heritage Foods,Yogurt,486,81.8,39753.78,617,178,278,40.91,13.47,6.54,6.24,67.16,42747.69,32,1309.05,-2993.91,-7.53,83.0,4.1,0.81,0.675,16.9,78.85,Summer,West,Retail,B2022054310,15
2022-05-05,Heritage Foods,Yogurt,965,92.56,89322.37,1203,453,658,49.28,17.28,4.99,3.28,74.82,91688.41,34,1675.43,-2366.04,-2.65,80.5,4.0,0.824,0.71,23.36,85.91,Summer,West,Wholesale,B2022051717,5
2022-05-06,Heritage Foods,Butter,403,686.32,276585.09,476,480,516,372.1,135.46,42.03,51.95,601.54,288192.05,5,1860.48,-11606.97,-4.2,87.6,4.4,0.852,0.849,21.9,688.93,Summer,South,Direct,B2022057700,84
2022-05-06,Heritage Foods,Ghee,1110,657.92,730295.87,1252,246,378,299.62,102.66,45.25,47.11,494.63,623474.74,14,4194.68,106821.12,14.63,81.1,4.1,0.845,0.696,18.98,704.99,Summer,South,Retail,B2022054404,216
2022-05-06,Heritage Foods,Paneer,547,455.93,249395.32,636,95,164,254.73,50.11,39.53,32.58,376.95,244068.2,17,4330.35,5327.12,2.14,80.8,4.0,0.802,0.878,11.79,419.74,Summer,West,Direct,B2022059794,323
2022-05-06,Heritage Foods,Yogurt,851,92.31,78557.56,1022,461,625,43.47,14.01,5.79,4.26,67.53,71359.13,54,2347.12,7198.43,9.16,82.0,4.1,0.812,0.87,20.84,99.54,Summer,South,Wholesale,B2022057157,29
2022-05-07,Heritage Foods,Cheese,674,525.37,354102.09,931,248,502,310.41,57.82,50.57,32.57,451.37,429848.56,31,9622.68,-75746.47,-21.39,84.4,4.2,0.849,0.763,13.26,565.4,Summer,East,Retail,B2022051680,155
2022-05-07,Heritage Foods,Cheese,845,544.32,459949.91,940,300,372,227.5,101.49,50.25,28.45,407.69,389602.42,28,6370.14,70347.49,15.29,81.8,4.1,0.843,0.8,24.35,541.81,Summer,East,Wholesale,B2022055202,324
2022-05-07,Heritage Foods,Curd,223,52.97,11812.28,301,225,264,24.86,10.02,3.06,3.99,41.92,13215.65,24,596.73,-1403.37,-11.88,85.9,4.3,0.768,0.8,19.84,53.09,Summer,West,Online,B2022055289,26
2022-05-07,Heritage Foods,Milk,629,68.56,43126.73,861,336,522,39.47,10.54,5.3,4.78,60.1,52729.44,25,986.83,-9602.71,-22.27,76.5,3.8,0.77,0.942,12.8,70.55,Summer,North,Direct,B2022059814,26
2022-05-07,Heritage Foods,Paneer,591,431.91,255258.57,748,377,516,240.55,59.91,28.97,24.16,353.59,274347.15,41,9862.42,-19088.58,-7.48,82.9,4.1,0.826,0.673,20.05,455.49,Summer,South,Retail,B2022059048,295
2022-05-07,Heritage Foods,Paneer,325,450.93,146551.59,427,202,282,192.36,76.08,31.9,28.73,329.07,142628.38,11,2115.99,3923.21,2.68,84.7,4.2,0.757,0.819,17.05,491.72,Summer,South,Retail,B2022058757,346
2022-05-07,Heritage Foods,Yogurt,1128,88.18,99470.23,1464,442,733,45.42,12.5,7.92,6.07,71.91,107731.34,54,2452.7,-8261.11,-8.31,78.3,3.9,0.773,0.732,19.08,81.2,Summer,South,Wholesale,B2022054902,3
2022-05-07,Heritage Foods,Yogurt,779,84.8,66056.05,1037,108,318,50.13,9.55,7.62,2.97,70.27,75478.82,52,2606.84,-9422.77,-14.26,81.7,4.1,0.763,0.697,15.97,89.4,Summer,South,Wholesale,B2022059103,19
2022-05-08,Heritage Foods,Cheese,528,545.28,287908.59,605,274,336,268.33,101.9,44.44,41.54,456.21,279497.62,13,3488.32,8410.97,2.92,80.4,4.0,0.816,0.803,22.67,564.52,Summer,North,Wholesale,B2022053050,274
2022-05-08,Heritage Foods,Ice Cream,310,263.94,81820.65,388,334,397,107.66,45.54,18.07,11.13,182.39,72706.05,18,1937.94,9114.6,11.14,84.2,4.2,0.753,0.852,19.47,273.25,Summer,East,Online,B2022055039,183
2022-05-08,Heritage Foods,Milk,173,62.72,10850.55,198,265,245,34.72,7.24,5.71,4.59,52.27,10453.38,3,104.16,397.17,3.66,76.7,3.8,0.752,0.845,11.56,57.3,Summer,Central,Retail,B2022051371,11
2022-05-08,Heritage Foods,Paneer,207,435.49,90146.13,277,184,246,222.94,64.09,40.45,18.96,346.44,99977.44,18,4013.0,-9831.3,-10.91,80.2,4.0,0.85,0.71,16.61,409.23,Summer,Central,Direct,B2022053987,212
2022-05-09,Heritage Foods,Cheese,859,524.91,450898.98,1152,459,742,283.25,63.09,30.81,17.64,394.79,463012.58,29,8214.34,-12113.6,-2.69,87.8,4.4,0.847,0.79,22.14,526.86,Summer,West,Retail,B2022051335,261
2022-05-09,Heritage Foods,Curd,1026,48.98,50252.93,1173,159,274,26.68,5.57,4.17,2.26,38.67,47871.56,94,2507.8,2381.36,4.74,82.5,4.1,0.851,0.683,10.43,46.73,Summer,Central,Retail,B2022054090,16
2022-05-09,Heritage Foods,Curd,572,56.66,32407.79,752,386,548,31.04,6.5,4.34,4.51,46.4,36164.08,41,1272.79,-3756.29,-11.59,78.2,3.9,0.82,0.86,19.26,55.62,Summer,South,Retail,B2022055273,28
2022-05-09,Heritage Foods,Ghee,187,776.18,145145.65,224,424,442,447.54,120.58,63.25,38.56,669.93,150959.3,2,895.08,-5813.66,-4.01,86.0,4.3,0.758,0.839,13.65,727.54,Summer,Central,Direct,B2022057969,270
